algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sensitive-attr-accuracy,0-accuracy_over_1-accuracy,sensitive-attr-accuracyRatio,diff:1-accuracyto0-accuracy,sensitive-attr-accuracyDiff,0-TPR,1-TPR,sensitive-attr-TPR,0-TPR_over_1-TPR,sensitive-attr-TPRRatio,diff:1-TPRto0-TPR,sensitive-attr-TPRDiff,0-TNR,1-TNR,sensitive-attr-TNR,0-TNR_over_1-TNR,sensitive-attr-TNRRatio,diff:1-TNRto0-TNR,sensitive-attr-TNRDiff,0-FPR,1-FPR,sensitive-attr-FPR,0-FPR_over_1-FPR,sensitive-attr-FPRRatio,diff:1-FPRto0-FPR,sensitive-attr-FPRDiff,0-FNR,1-FNR,sensitive-attr-FNR,0-FNR_over_1-FNR,sensitive-attr-FNRRatio,diff:1-FNRto0-FNR,sensitive-attr-FNRDiff,0-calibration+,1-calibration+,sensitive-attr-calibration+,0-calibration+_over_1-calibration+,sensitive-attr-calibration+Ratio,diff:1-calibration+to0-calibration+,sensitive-attr-calibration+Diff,0-calibration-,1-calibration-,sensitive-attr-calibration-,0-calibration-_over_1-calibration-,sensitive-attr-calibration-Ratio,diff:1-calibration-to0-calibration-,sensitive-attr-calibration-Diff
GaussianNB,,0,0.9402985074626866,1.0,0.8461538461538461,0.9230769230769231,0.8780319874242458,0.5551020408163265,0.5551020408163265,0.6107142857142858,0.9142857142857143,0.96875,0.9415178571428571,0.943778801843318,0.943778801843318,0.9455357142857143,0.9455357142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8,0.8285714285714285,1.0714285714285714,1.0714285714285714,1.057142857142857,1.057142857142857,0.1428571428571429,0.19999999999999996,0.17142857142857143,0.7142857142857146,0.7142857142857146,0.942857142857143,0.942857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8235294117647058,0.9642857142857143,0.89390756302521,0.8540305010893245,0.8540305010893245,0.8592436974789915,0.8592436974789915,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,1,0.9701492537313433,1.0,0.9130434782608695,0.9565217391304348,0.9345297939219425,0.6059670781893004,0.6059670781893004,0.6568100358422939,0.9722222222222222,0.967741935483871,0.9699820788530467,1.0046296296296295,1.0046296296296295,1.0044802867383513,1.0044802867383513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,0.8,0.8722222222222222,1.1805555555555554,1.1805555555555554,1.1444444444444444,1.1444444444444444,0.05555555555555558,0.19999999999999996,0.12777777777777777,0.27777777777777796,0.27777777777777796,0.8555555555555556,0.8555555555555556,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,0.9629629629629629,0.9551656920077972,0.9838056680161943,0.9838056680161943,0.9844054580896686,0.9844054580896686,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,2,0.9850746268656716,1.0,0.95,0.975,0.9644730858522353,0.6697530864197532,0.6697530864197532,0.7123655913978495,0.9722222222222222,1.0,0.9861111111111112,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.96875,0.9375,0.9375,0.9375,0.9375,0.0625,0.0,0.03125,0.0,1.0,1.0625,1.0625,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,0.9761904761904762,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,3,0.9552238805970149,1.0,0.8571428571428571,0.9285714285714286,0.8970310602382005,0.5810546875,0.5810546875,0.6169642857142857,0.9375,0.9714285714285714,0.9544642857142858,0.9650735294117647,0.9650735294117647,0.9660714285714286,0.9660714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.75,0.8161764705882353,1.1764705882352942,1.1764705882352942,1.1323529411764706,1.1323529411764706,0.11764705882352944,0.25,0.18382352941176472,0.47058823529411775,0.47058823529411775,0.8676470588235294,0.8676470588235294,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.96875,0.9255514705882353,0.9108159392789373,0.9108159392789373,0.9136029411764706,0.9136029411764706,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,4,0.9850746268656716,1.0,0.9523809523809523,0.9761904761904762,0.9654623389144751,0.5009487666034155,0.5009487666034155,0.5311942959001782,0.9705882352941176,1.0,0.9852941176470589,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,1.0,0.9736842105263157,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.052631578947368474,0.0,0.026315789473684237,0.0,1.0,1.0526315789473686,1.0526315789473686,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.96875,0.9375,0.9375,0.9375,0.9375,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,5,1.0,1.0,1.0,1.0,1.0,0.6586134453781513,0.6586134453781513,0.7103386809269162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,6,0.9850746268656716,1.0,0.9523809523809523,0.9761904761904762,0.9654623389144751,0.7851335656213705,0.7851335656213705,0.8264540337711069,1.0,0.9615384615384616,0.9807692307692308,1.04,1.04,1.0384615384615383,1.0384615384615383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9166666666666667,1.2,1.2,1.1666666666666665,1.1666666666666665,0.0,0.16666666666666663,0.08333333333333331,0.0,1.0,0.8333333333333334,0.8333333333333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,0.9761904761904762,1.05,1.05,1.0476190476190477,1.0476190476190477,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,7,1.0,1.0,1.0,1.0,1.0,0.6147058823529412,0.6147058823529412,0.6497326203208557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,8,0.9402985074626866,1.0,0.8333333333333334,0.9166666666666667,0.8731616960894073,0.6955128205128205,0.6955128205128205,0.7446236559139785,0.9166666666666666,0.967741935483871,0.9422043010752688,0.9472222222222222,0.9472222222222222,0.9489247311827956,0.9489247311827956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666663,0.16666666666666663,0.16666666666666663,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9615384615384616,0.9093406593406593,0.8914285714285713,0.8914285714285713,0.8956043956043955,0.8956043956043955,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,9,0.9402985074626866,1.0,0.8,0.9,0.8586354884121575,0.664711632453568,0.664711632453568,0.6942959001782532,0.9090909090909091,0.9705882352941176,0.9398395721925134,0.9366391184573003,0.9366391184573003,0.9385026737967914,0.9385026737967914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.75,0.78125,1.0833333333333333,1.0833333333333333,1.0625,1.0625,0.1875,0.25,0.21875,0.75,0.75,0.9375,0.9375,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.85,0.967741935483871,0.9088709677419355,0.8783333333333333,0.8783333333333333,0.882258064516129,0.882258064516129,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,0,0.9402985074626866,1.0,0.8461538461538461,0.9230769230769231,0.8780319874242458,0.5551020408163265,0.5551020408163265,0.6107142857142858,0.9142857142857143,0.96875,0.9415178571428571,0.943778801843318,0.943778801843318,0.9455357142857143,0.9455357142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8,0.8285714285714285,1.0714285714285714,1.0714285714285714,1.057142857142857,1.057142857142857,0.1428571428571429,0.19999999999999996,0.17142857142857143,0.7142857142857146,0.7142857142857146,0.942857142857143,0.942857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8235294117647058,0.9642857142857143,0.89390756302521,0.8540305010893245,0.8540305010893245,0.8592436974789915,0.8592436974789915,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,1,0.9701492537313433,1.0,0.9130434782608695,0.9565217391304348,0.9345297939219425,0.6059670781893004,0.6059670781893004,0.6568100358422939,0.9722222222222222,0.967741935483871,0.9699820788530467,1.0046296296296295,1.0046296296296295,1.0044802867383513,1.0044802867383513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,0.8,0.8722222222222222,1.1805555555555554,1.1805555555555554,1.1444444444444444,1.1444444444444444,0.05555555555555558,0.19999999999999996,0.12777777777777777,0.27777777777777796,0.27777777777777796,0.8555555555555556,0.8555555555555556,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,0.9629629629629629,0.9551656920077972,0.9838056680161943,0.9838056680161943,0.9844054580896686,0.9844054580896686,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,2,0.9850746268656716,1.0,0.95,0.975,0.9644730858522353,0.6697530864197532,0.6697530864197532,0.7123655913978495,0.9722222222222222,1.0,0.9861111111111112,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.96875,0.9375,0.9375,0.9375,0.9375,0.0625,0.0,0.03125,0.0,1.0,1.0625,1.0625,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,0.9761904761904762,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,3,0.9552238805970149,1.0,0.8571428571428571,0.9285714285714286,0.8970310602382005,0.5810546875,0.5810546875,0.6169642857142857,0.9375,0.9714285714285714,0.9544642857142858,0.9650735294117647,0.9650735294117647,0.9660714285714286,0.9660714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.75,0.8161764705882353,1.1764705882352942,1.1764705882352942,1.1323529411764706,1.1323529411764706,0.11764705882352944,0.25,0.18382352941176472,0.47058823529411775,0.47058823529411775,0.8676470588235294,0.8676470588235294,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.96875,0.9255514705882353,0.9108159392789373,0.9108159392789373,0.9136029411764706,0.9136029411764706,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,4,0.9850746268656716,1.0,0.9523809523809523,0.9761904761904762,0.9654623389144751,0.5009487666034155,0.5009487666034155,0.5311942959001782,0.9705882352941176,1.0,0.9852941176470589,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,1.0,0.9736842105263157,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.052631578947368474,0.0,0.026315789473684237,0.0,1.0,1.0526315789473686,1.0526315789473686,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.96875,0.9375,0.9375,0.9375,0.9375,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,5,1.0,1.0,1.0,1.0,1.0,0.6586134453781513,0.6586134453781513,0.7103386809269162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,6,1.0,1.0,1.0,1.0,1.0,0.824390243902439,0.824390243902439,0.8649155722326454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,7,1.0,1.0,1.0,1.0,1.0,0.6147058823529412,0.6147058823529412,0.6497326203208557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,8,0.9701492537313433,1.0,0.9166666666666666,0.9583333333333333,0.9359091440550872,0.688888888888889,0.688888888888889,0.7491039426523298,0.9444444444444444,1.0,0.9722222222222222,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.0,0.05555555555555558,0.0,1.0,1.1111111111111112,1.1111111111111112,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.95,0.9,0.9,0.9,0.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,9,0.9552238805970149,1.0,0.85,0.925,0.8938679992034617,0.6314760508308896,0.6314760508308896,0.6639928698752229,0.9393939393939394,0.9705882352941176,0.9549910873440286,0.967860422405877,0.967860422405877,0.9688057040998218,0.9688057040998218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.75,0.8125,1.1666666666666667,1.1666666666666667,1.125,1.125,0.125,0.25,0.1875,0.5,0.5,0.875,0.875,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8947368421052632,0.967741935483871,0.9312393887945671,0.9245614035087719,0.9245614035087719,0.9269949066213922,0.9269949066213922,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,0,0.9850746268656716,1.0,0.9615384615384616,0.9807692307692308,0.9688367708983224,0.5079365079365079,0.5079365079365079,0.5848214285714286,0.9714285714285714,1.0,0.9857142857142858,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,0.9761904761904762,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.04761904761904767,0.0,0.023809523809523836,0.0,1.0,1.0476190476190477,1.0476190476190477,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.9666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,1,0.9850746268656716,0.9772727272727273,1.0,0.9886363636363636,0.9677566999525399,0.563034188034188,0.563034188034188,0.6335125448028673,0.9722222222222222,1.0,0.9861111111111112,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9444444444444444,1.0,0.9722222222222222,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555558,0.0,0.02777777777777779,0.0,1.0,1.0555555555555556,1.0555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.0,0.02631578947368421,0.0,1.0,1.0526315789473684,1.0526315789473684
DecisionTree,,2,0.9850746268656716,0.9787234042553191,1.0,0.9893617021276595,0.9654623389144751,0.6059670781893004,0.6059670781893004,0.6568100358422939,0.9722222222222222,1.0,0.9861111111111112,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.95,1.0,0.975,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.050000000000000044,0.0,0.025000000000000022,0.0,1.0,1.05,1.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.058823529411764705,0.0,0.029411764705882353,0.0,1.0,1.0588235294117647,1.0588235294117647
DecisionTree,,3,0.9850746268656716,0.9782608695652174,1.0,0.9891304347826086,0.9663304126452619,0.4939516129032258,0.4939516129032258,0.5517857142857143,0.96875,1.0,0.984375,0.96875,0.96875,0.96875,0.96875,0.9333333333333333,1.0,0.9666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666665,0.0,0.033333333333333326,0.0,1.0,1.0666666666666667,1.0666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555555,0.0,0.027777777777777776,0.0,1.0,1.0555555555555556,1.0555555555555556
DecisionTree,,4,0.9850746268656716,1.0,0.9523809523809523,0.9761904761904762,0.9654623389144751,0.5009487666034155,0.5009487666034155,0.5311942959001782,0.9705882352941176,1.0,0.9852941176470589,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,1.0,0.9736842105263157,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.052631578947368474,0.0,0.026315789473684237,0.0,1.0,1.0526315789473686,1.0526315789473686,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.96875,0.9375,0.9375,0.9375,0.9375,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,5,1.0,1.0,1.0,1.0,1.0,0.6586134453781513,0.6586134453781513,0.7103386809269162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,6,0.9850746268656716,0.9782608695652174,1.0,0.9891304347826086,0.9663304126452619,0.7926829268292682,0.7926829268292682,0.8405253283302063,0.975609756097561,1.0,0.9878048780487805,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9615384615384616,1.0,0.9807692307692308,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.038461538461538436,0.0,0.019230769230769218,0.0,1.0,1.0384615384615383,1.0384615384615383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.0,0.03125,0.0,1.0,1.0625,1.0625
DecisionTree,,7,1.0,1.0,1.0,1.0,1.0,0.6147058823529412,0.6147058823529412,0.6497326203208557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
