algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sensitive-attr-accuracy,0-accuracy_over_1-accuracy,sensitive-attr-accuracyRatio,diff:1-accuracyto0-accuracy,sensitive-attr-accuracyDiff,0-TPR,1-TPR,sensitive-attr-TPR,0-TPR_over_1-TPR,sensitive-attr-TPRRatio,diff:1-TPRto0-TPR,sensitive-attr-TPRDiff,0-TNR,1-TNR,sensitive-attr-TNR,0-TNR_over_1-TNR,sensitive-attr-TNRRatio,diff:1-TNRto0-TNR,sensitive-attr-TNRDiff,0-FPR,1-FPR,sensitive-attr-FPR,0-FPR_over_1-FPR,sensitive-attr-FPRRatio,diff:1-FPRto0-FPR,sensitive-attr-FPRDiff,0-FNR,1-FNR,sensitive-attr-FNR,0-FNR_over_1-FNR,sensitive-attr-FNRRatio,diff:1-FNRto0-FNR,sensitive-attr-FNRDiff,0-calibration+,1-calibration+,sensitive-attr-calibration+,0-calibration+_over_1-calibration+,sensitive-attr-calibration+Ratio,diff:1-calibration+to0-calibration+,sensitive-attr-calibration+Diff,0-calibration-,1-calibration-,sensitive-attr-calibration-,0-calibration-_over_1-calibration-,sensitive-attr-calibration-Ratio,diff:1-calibration-to0-calibration-,sensitive-attr-calibration-Diff
GaussianNB,,4,0.9850746268656716,0.9285714285714286,1.0,0.9642857142857143,0.9546599716001826,0.34838709677419355,0.34838709677419355,0.8189964157706093,1.0,0.9722222222222222,0.9861111111111112,1.0285714285714287,1.0285714285714287,1.0277777777777777,1.0277777777777777,1.0,0.9090909090909091,0.9545454545454546,1.1,1.1,1.0909090909090908,1.0909090909090908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09090909090909094,0.04545454545454547,0.0,1.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.038461538461538464,0.019230769230769232,0.0,1.0,0.9615384615384616,0.9615384615384616
GaussianNB,,5,1.0,1.0,1.0,1.0,1.0,0.2740740740740741,0.2740740740740741,0.8234234234234235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,6,1.0,1.0,1.0,1.0,1.0,0.8189655172413794,0.8189655172413794,0.9618874773139746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,7,0.9552238805970149,0.7857142857142857,1.0,0.8928571428571428,0.8623354619749741,0.8585858585858586,0.8585858585858586,0.9750445632798574,0.9696969696969697,0.9411764705882353,0.9554367201426025,1.0303030303030303,1.0303030303030303,1.0285204991087344,1.0285204991087344,0.8333333333333334,0.75,0.7916666666666667,1.1111111111111112,1.1111111111111112,1.0833333333333335,1.0833333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,0.25,0.20833333333333331,0.6666666666666665,0.6666666666666665,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03571428571428571,0.07142857142857142,0.05357142857142857,0.5,0.5,0.9642857142857143,0.9642857142857143
GaussianNB,,8,0.9850746268656716,0.9375,1.0,0.96875,0.9588905849189228,0.5405405405405406,0.5405405405405406,0.8621621621621622,1.0,0.9666666666666667,0.9833333333333334,1.0344827586206897,1.0344827586206897,1.0333333333333332,1.0333333333333332,1.0,0.9,0.95,1.1111111111111112,1.1111111111111112,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09999999999999998,0.04999999999999999,0.0,1.0,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047619047619047616,0.023809523809523808,0.0,1.0,0.9523809523809523,0.9523809523809523
GaussianNB,,9,1.0,1.0,1.0,1.0,1.0,0.9142857142857143,0.9142857142857143,0.9866071428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,0,1.0,1.0,1.0,1.0,1.0,0.7390029325513195,0.7390029325513195,0.9202508960573477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,1,1.0,1.0,1.0,1.0,1.0,1.3588235294117645,1.3588235294117645,1.054367201426025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,2,0.9701492537313433,0.8888888888888888,1.0,0.9444444444444444,0.9241377067782293,0.5485714285714286,0.5485714285714286,0.8589285714285715,0.9714285714285714,0.96875,0.9700892857142858,1.0027649769585254,1.0027649769585254,1.0026785714285715,1.0026785714285715,0.8571428571428571,0.9090909090909091,0.8831168831168831,0.9428571428571428,0.9428571428571428,0.948051948051948,0.948051948051948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571429,0.09090909090909094,0.11688311688311692,1.5714285714285714,1.5714285714285714,1.051948051948052,1.051948051948052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034482758620689655,0.045454545454545456,0.039968652037617555,0.7586206896551724,0.7586206896551724,0.9890282131661442,0.9890282131661442
LR,,3,1.0,1.0,1.0,1.0,1.0,0.546875,0.546875,0.8964285714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,4,0.9850746268656716,0.9285714285714286,1.0,0.9642857142857143,0.9546599716001826,0.34838709677419355,0.34838709677419355,0.8189964157706093,1.0,0.9722222222222222,0.9861111111111112,1.0285714285714287,1.0285714285714287,1.0277777777777777,1.0277777777777777,1.0,0.9090909090909091,0.9545454545454546,1.1,1.1,1.0909090909090908,1.0909090909090908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09090909090909094,0.04545454545454547,0.0,1.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.038461538461538464,0.019230769230769232,0.0,1.0,0.9615384615384616,0.9615384615384616
LR,,5,0.9701492537313433,1.0,0.9642857142857143,0.9821428571428572,0.9032906873947423,0.37,0.37,0.8297297297297297,0.9666666666666667,0.972972972972973,0.9698198198198198,0.9935185185185185,0.9935185185185185,0.9936936936936936,0.9936936936936936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,1.0,1.0,1.0,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9,0.7833333333333333,0.7407407407407407,0.7407407407407407,0.7666666666666666,0.7666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,6,1.0,1.0,1.0,1.0,1.0,0.8189655172413794,0.8189655172413794,0.9618874773139746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,7,0.9552238805970149,0.7857142857142857,1.0,0.8928571428571428,0.8623354619749741,0.8585858585858586,0.8585858585858586,0.9750445632798574,0.9696969696969697,0.9411764705882353,0.9554367201426025,1.0303030303030303,1.0303030303030303,1.0285204991087344,1.0285204991087344,0.8333333333333334,0.75,0.7916666666666667,1.1111111111111112,1.1111111111111112,1.0833333333333335,1.0833333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,0.25,0.20833333333333331,0.6666666666666665,0.6666666666666665,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03571428571428571,0.07142857142857142,0.05357142857142857,0.5,0.5,0.9642857142857143,0.9642857142857143
LR,,8,0.9850746268656716,0.9375,1.0,0.96875,0.9588905849189228,0.5405405405405406,0.5405405405405406,0.8621621621621622,1.0,0.9666666666666667,0.9833333333333334,1.0344827586206897,1.0344827586206897,1.0333333333333332,1.0333333333333332,1.0,0.9,0.95,1.1111111111111112,1.1111111111111112,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09999999999999998,0.04999999999999999,0.0,1.0,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047619047619047616,0.023809523809523808,0.0,1.0,0.9523809523809523,0.9523809523809523
LR,,9,0.9850746268656716,1.0,0.9824561403508771,0.9912280701754386,0.9450618740450408,0.7619047619047619,0.7619047619047619,0.9553571428571428,1.0,0.96875,0.984375,1.032258064516129,1.032258064516129,1.03125,1.03125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9629629629629629,0.9814814814814814,1.0384615384615385,1.0384615384615385,1.0370370370370372,1.0370370370370372,0.0,0.03703703703703709,0.018518518518518545,0.0,1.0,0.9629629629629629,0.9629629629629629,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9166666666666667,1.2,1.2,1.1666666666666665,1.1666666666666665,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,0,1.0,1.0,1.0,1.0,1.0,0.7390029325513195,0.7390029325513195,0.9202508960573477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,1,1.0,1.0,1.0,1.0,1.0,1.3588235294117645,1.3588235294117645,1.054367201426025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,2,1.0,1.0,1.0,1.0,1.0,0.5818181818181819,0.5818181818181819,0.85625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,3,1.0,1.0,1.0,1.0,1.0,0.546875,0.546875,0.8964285714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,4,1.0,1.0,1.0,1.0,1.0,0.3167155425219941,0.3167155425219941,0.7912186379928315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,5,1.0,1.0,1.0,1.0,1.0,0.2740740740740741,0.2740740740740741,0.8234234234234235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,6,1.0,1.0,1.0,1.0,1.0,0.8189655172413794,0.8189655172413794,0.9618874773139746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,7,1.0,1.0,1.0,1.0,1.0,0.7727272727272727,0.7727272727272727,0.946524064171123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,8,1.0,1.0,1.0,1.0,1.0,0.4864864864864865,0.4864864864864865,0.8288288288288288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,9,1.0,1.0,1.0,1.0,1.0,0.9142857142857143,0.9142857142857143,0.9866071428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Kamishima,eta=1.0,0,0.9850746268656716,0.9444444444444444,1.0,0.9722222222222222,0.9620579793107875,0.8129032258064516,0.8129032258064516,0.9480286738351255,1.0,0.9722222222222222,0.9861111111111112,1.0285714285714287,1.0285714285714287,1.0277777777777777,1.0277777777777777,1.0,0.9090909090909091,0.9545454545454546,1.1,1.1,1.0909090909090908,1.0909090909090908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09090909090909094,0.04545454545454547,0.0,1.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.038461538461538464,0.019230769230769232,0.0,1.0,0.9615384615384616,0.9615384615384616
Kamishima,eta=1.0,1,1.0,1.0,1.0,1.0,1.0,1.3588235294117645,1.3588235294117645,1.054367201426025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
