algorithm,params,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sensitive-attr-accuracy,0-accuracy_over_1-accuracy,sensitive-attr-accuracyRatio,diff:1-accuracyto0-accuracy,sensitive-attr-accuracyDiff,0-TPR,1-TPR,sensitive-attr-TPR,0-TPR_over_1-TPR,sensitive-attr-TPRRatio,diff:1-TPRto0-TPR,sensitive-attr-TPRDiff,0-TNR,1-TNR,sensitive-attr-TNR,0-TNR_over_1-TNR,sensitive-attr-TNRRatio,diff:1-TNRto0-TNR,sensitive-attr-TNRDiff,0-FPR,1-FPR,sensitive-attr-FPR,0-FPR_over_1-FPR,sensitive-attr-FPRRatio,diff:1-FPRto0-FPR,sensitive-attr-FPRDiff,0-FNR,1-FNR,sensitive-attr-FNR,0-FNR_over_1-FNR,sensitive-attr-FNRRatio,diff:1-FNRto0-FNR,sensitive-attr-FNRDiff,0-calibration+,1-calibration+,sensitive-attr-calibration+,0-calibration+_over_1-calibration+,sensitive-attr-calibration+Ratio,diff:1-calibration+to0-calibration+,sensitive-attr-calibration+Diff,0-calibration-,1-calibration-,sensitive-attr-calibration-,0-calibration-_over_1-calibration-,sensitive-attr-calibration-Ratio,diff:1-calibration-to0-calibration-,sensitive-attr-calibration-Diff
Feldman-LR,lambda=1.0,0.8955223880597015,0.8695652173913043,0.9523809523809523,0.9109730848861284,0.7824441302002184,1.002932551319648,1.002932551319648,1.0017921146953404,0.967741935483871,0.8333333333333334,0.9005376344086022,1.1612903225806452,1.1612903225806452,1.1344086021505375,1.1344086021505375,1.0,0.7857142857142857,0.8928571428571428,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,0.9230769230769231,1.0,0.9615384615384616,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.07692307692307687,0.0,0.038461538461538436,0.0,1.0,1.0769230769230769,1.0769230769230769,0.0,0.2142857142857143,0.10714285714285715,0.0,1.0,0.7857142857142857,0.7857142857142857,0.9473684210526315,1.0,0.9736842105263157,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.42857142857142855,0.21428571428571427,0.0,1.0,0.5714285714285714,0.5714285714285714
Feldman-LR,lambda=1.0,0.8955223880597015,0.875,0.9259259259259259,0.900462962962963,0.7900284667729668,1.0130718954248368,1.0130718954248368,1.007168458781362,0.9444444444444444,0.8387096774193549,0.8915770609318996,1.126068376068376,1.126068376068376,1.1057347670250897,1.1057347670250897,1.0,0.7727272727272727,0.8863636363636364,1.2941176470588236,1.2941176470588236,1.2272727272727273,1.2272727272727273,0.8888888888888888,1.0,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.0,0.05555555555555558,0.0,1.0,1.1111111111111112,1.1111111111111112,0.0,0.2272727272727273,0.11363636363636365,0.0,1.0,0.7727272727272727,0.7727272727272727,0.9,1.0,0.95,0.9,0.9,0.9,0.9,0.0,0.35714285714285715,0.17857142857142858,0.0,1.0,0.6428571428571428,0.6428571428571428
Feldman-LR,lambda=1.0,0.8955223880597015,0.8636363636363636,0.9565217391304348,0.9100790513833992,0.7895443261435422,0.9876160990712075,0.9876160990712075,0.9927404718693286,0.9736842105263158,0.7931034482758621,0.883393829401089,1.2276887871853548,1.2276887871853548,1.1805807622504538,1.1805807622504538,1.0,0.7391304347826086,0.8695652173913043,1.3529411764705883,1.3529411764705883,1.2608695652173914,1.2608695652173914,0.9411764705882353,1.0,0.9705882352941176,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.05882352941176472,0.0,0.02941176470588236,0.0,1.0,1.0588235294117647,1.0588235294117647,0.0,0.26086956521739135,0.13043478260869568,0.0,1.0,0.7391304347826086,0.7391304347826086,0.9545454545454546,1.0,0.9772727272727273,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.0,0.5,0.25,0.0,1.0,0.5,0.5
Feldman-LR,lambda=1.0,0.9253731343283582,0.9772727272727273,0.8260869565217391,0.9016798418972332,0.8335590337139086,1.0127877237851661,1.0127877237851661,1.0089126559714794,0.8823529411764706,0.9696969696969697,0.9260249554367201,0.9099264705882353,0.9099264705882353,0.9126559714795008,0.9126559714795008,1.0,0.9583333333333334,0.9791666666666667,1.0434782608695652,1.0434782608695652,1.0416666666666665,1.0416666666666665,0.7142857142857143,1.0,0.8571428571428572,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,1.0,1.2857142857142856,1.2857142857142856,0.0,0.04166666666666663,0.020833333333333315,0.0,1.0,0.9583333333333334,0.9583333333333334,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.1,0.05,0.0,1.0,0.9,0.9
Feldman-LR,lambda=1.0,0.8208955223880597,0.7619047619047619,0.92,0.8409523809523809,0.6596627247685202,0.9736842105263158,0.9736842105263158,0.9864864864864865,0.9333333333333333,0.7297297297297297,0.8315315315315315,1.2790123456790123,1.2790123456790123,1.2036036036036037,1.2036036036036037,1.0,0.6551724137931034,0.8275862068965517,1.5263157894736843,1.5263157894736843,1.3448275862068966,1.3448275862068966,0.8823529411764706,1.0,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.11764705882352944,0.0,0.05882352941176472,0.0,1.0,1.1176470588235294,1.1176470588235294,0.0,0.3448275862068966,0.1724137931034483,0.0,1.0,0.6551724137931034,0.6551724137931034,0.8666666666666667,1.0,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,0.5555555555555556,0.2777777777777778,0.0,1.0,0.4444444444444444,0.4444444444444444
Feldman-LR,lambda=1.0,0.9552238805970149,1.0,0.8695652173913043,0.9347826086956521,0.9022533206251409,0.9873737373737373,0.9873737373737373,0.9910873440285205,0.9393939393939394,0.9705882352941176,0.9549910873440286,0.967860422405877,0.967860422405877,0.9688057040998218,0.9688057040998218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8712121212121212,0.9166666666666667,0.9166666666666667,0.9242424242424243,0.9242424242424243,0.16666666666666663,0.09090909090909094,0.12878787878787878,1.8333333333333324,1.8333333333333324,1.0757575757575757,1.0757575757575757,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9130434782608695,0.9583333333333334,0.9356884057971014,0.9527410207939507,0.9527410207939507,0.9547101449275361,0.9547101449275361,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-DecisionTree,lambda=1.0,0.8955223880597015,0.8108108108108109,1.0,0.9054054054054055,0.8108108108108106,1.0303030303030303,1.0303030303030303,1.0133689839572193,1.0,0.7941176470588235,0.8970588235294117,1.2592592592592593,1.2592592592592593,1.2058823529411766,1.2058823529411766,1.0,0.6818181818181818,0.8409090909090908,1.4666666666666668,1.4666666666666668,1.3181818181818183,1.3181818181818183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.31818181818181823,0.15909090909090912,0.0,1.0,0.6818181818181818,0.6818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3684210526315789,0.18421052631578946,0.0,1.0,0.631578947368421,0.631578947368421
Feldman-DecisionTree,lambda=1.0,0.8805970149253731,0.813953488372093,1.0,0.9069767441860466,0.7813226710387136,0.9779286926994906,0.9779286926994906,0.9883512544802867,1.0,0.7777777777777778,0.8888888888888888,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,1.0,0.7037037037037037,0.8518518518518519,1.4210526315789473,1.4210526315789473,1.2962962962962963,1.2962962962962963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2962962962962963,0.14814814814814814,0.0,1.0,0.7037037037037037,0.7037037037037037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.47058823529411764,0.23529411764705882,0.0,1.0,0.5294117647058824,0.5294117647058824
Feldman-DecisionTree,lambda=1.0,0.9850746268656716,0.975609756097561,1.0,0.9878048780487805,0.969265733133737,0.9909909909909911,0.9909909909909911,0.9945945945945946,1.0,0.9666666666666667,0.9833333333333334,1.0344827586206897,1.0344827586206897,1.0333333333333332,1.0333333333333332,1.0,0.9473684210526315,0.9736842105263157,1.0555555555555556,1.0555555555555556,1.0526315789473686,1.0526315789473686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.052631578947368474,0.026315789473684237,0.0,1.0,0.9473684210526315,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.041666666666666664,0.0,1.0,0.9166666666666666,0.9166666666666666
Feldman-DecisionTree,lambda=1.0,1.0,1.0,1.0,1.0,1.0,1.0041551246537397,1.0041551246537397,1.0027223230490019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-DecisionTree,lambda=1.0,0.8955223880597015,0.8478260869565217,1.0,0.9239130434782609,0.7974142996067926,0.9953917050691244,0.9953917050691244,0.9973118279569892,1.0,0.8055555555555556,0.9027777777777778,1.2413793103448276,1.2413793103448276,1.1944444444444444,1.1944444444444444,1.0,0.75,0.875,1.3333333333333333,1.3333333333333333,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.125,0.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4666666666666667,0.23333333333333334,0.0,1.0,0.5333333333333333,0.5333333333333333
Feldman-DecisionTree,lambda=1.0,0.8805970149253731,0.8,1.0,0.9,0.7855844048495725,0.9759259259259259,0.9759259259259259,0.9883512544802867,0.9722222222222222,0.7741935483870968,0.8732078853046594,1.255787037037037,1.255787037037037,1.1980286738351253,1.1980286738351253,0.9444444444444444,0.6818181818181818,0.8131313131313131,1.3851851851851853,1.3851851851851853,1.2626262626262625,1.2626262626262625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555558,0.31818181818181823,0.1868686868686869,0.17460317460317465,0.17460317460317465,0.7373737373737373,0.7373737373737373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.4375,0.2450657894736842,0.12030075187969924,0.12030075187969924,0.6151315789473684,0.6151315789473684
Feldman-DecisionTree,lambda=1.0,0.8656716417910447,0.7954545454545454,1.0,0.8977272727272727,0.7561302497225293,1.0175438596491226,1.0175438596491226,1.0090744101633393,0.9736842105263158,0.7241379310344828,0.8489110707803993,1.3446115288220553,1.3446115288220553,1.249546279491833,1.249546279491833,0.9523809523809523,0.6521739130434783,0.8022774327122153,1.4603174603174602,1.4603174603174602,1.300207039337474,1.300207039337474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.04761904761904767,0.34782608695652173,0.1977225672877847,0.13690476190476206,0.13690476190476206,0.6997929606625259,0.6997929606625259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555555,0.5714285714285714,0.3134920634920635,0.09722222222222222,0.09722222222222222,0.4841269841269842,0.4841269841269842
Feldman-DecisionTree,lambda=1.0,0.9253731343283582,0.8863636363636364,1.0,0.9431818181818181,0.8532786271695874,1.021671826625387,1.021671826625387,1.0124777183600713,1.0,0.8484848484848485,0.9242424242424243,1.1785714285714286,1.1785714285714286,1.1515151515151514,1.1515151515151514,1.0,0.7916666666666666,0.8958333333333333,1.2631578947368423,1.2631578947368423,1.2083333333333335,1.2083333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.20833333333333337,0.10416666666666669,0.0,1.0,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.35714285714285715,0.17857142857142858,0.0,1.0,0.6428571428571428,0.6428571428571428
Feldman-DecisionTree,lambda=1.0,0.8059701492537313,0.6904761904761905,1.0,0.8452380952380952,0.67398861387198,1.0020833333333332,1.0020833333333332,1.000900900900901,1.0,0.6486486486486487,0.8243243243243243,1.5416666666666665,1.5416666666666665,1.3513513513513513,1.3513513513513513,1.0,0.5517241379310345,0.7758620689655172,1.8125,1.8125,1.4482758620689655,1.4482758620689655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4482758620689655,0.22413793103448276,0.0,1.0,0.5517241379310345,0.5517241379310345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6190476190476191,0.30952380952380953,0.0,1.0,0.38095238095238093,0.38095238095238093
Feldman-DecisionTree,lambda=1.0,0.9850746268656716,0.9772727272727273,1.0,0.9886363636363636,0.9677566999525398,0.9834710743801652,0.9834710743801652,0.9893048128342246,1.0,0.9705882352941176,0.9852941176470589,1.0303030303030303,1.0303030303030303,1.0294117647058822,1.0294117647058822,1.0,0.9565217391304348,0.9782608695652174,1.0454545454545454,1.0454545454545454,1.0434782608695652,1.0434782608695652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04347826086956519,0.021739130434782594,0.0,1.0,0.9565217391304348,0.9565217391304348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.041666666666666664,0.0,1.0,0.9166666666666666,0.9166666666666666
Feldman-SVM-DIavgall,lambda=1.0,0.9104477611940298,0.9459459459459459,0.8666666666666667,0.9063063063063064,0.8192825954601812,0.9787878787878789,0.9787878787878789,0.9875222816399287,0.8787878787878788,0.9411764705882353,0.909982174688057,0.9337121212121212,0.9337121212121212,0.9376114081996435,0.9376114081996435,1.0,0.9090909090909091,0.9545454545454546,1.1,1.1,1.0909090909090908,1.0909090909090908,0.7777777777777778,1.0,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.0,0.1111111111111111,0.0,1.0,1.2222222222222223,1.2222222222222223,0.0,0.09090909090909094,0.04545454545454547,0.0,1.0,0.9090909090909091,0.9090909090909091,0.7894736842105263,1.0,0.8947368421052632,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.0,0.14285714285714285,0.07142857142857142,0.0,1.0,0.8571428571428572,0.8571428571428572
Feldman-SVM-DIavgall,lambda=1.0,0.8805970149253731,0.813953488372093,1.0,0.9069767441860466,0.7813226710387136,0.9779286926994906,0.9779286926994906,0.9883512544802867,1.0,0.7777777777777778,0.8888888888888888,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,1.0,0.7037037037037037,0.8518518518518519,1.4210526315789473,1.4210526315789473,1.2962962962962963,1.2962962962962963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2962962962962963,0.14814814814814814,0.0,1.0,0.7037037037037037,0.7037037037037037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.47058823529411764,0.23529411764705882,0.0,1.0,0.5294117647058824,0.5294117647058824
Feldman-SVM-DIavgall,lambda=1.0,0.9104477611940298,1.0,0.7692307692307693,0.8846153846153846,0.8191648775203998,1.003861003861004,1.003861003861004,1.002702702702703,0.8918918918918919,0.9333333333333333,0.9126126126126126,0.9555984555984556,0.9555984555984556,0.9585585585585585,0.9585585585585585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7333333333333333,0.8181818181818182,0.7757575757575758,0.8962962962962961,0.8962962962962961,0.915151515151515,0.915151515151515,0.2666666666666667,0.18181818181818177,0.22424242424242424,1.4666666666666675,1.4666666666666675,1.084848484848485,1.084848484848485,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8461538461538461,0.9047619047619048,0.8754578754578755,0.9352226720647773,0.9352226720647773,0.9413919413919414,0.9413919413919414,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-DIavgall,lambda=1.0,0.8656716417910447,1.0,0.6086956521739131,0.8043478260869565,0.7108672446671089,0.9954233409610984,0.9954233409610984,0.9963702359346642,0.868421052631579,0.8620689655172413,0.8652450090744102,1.0073684210526317,1.0073684210526317,1.0063520871143377,1.0063520871143377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6153846153846154,0.6,0.6076923076923078,1.0256410256410258,1.0256410256410258,1.0153846153846153,1.0153846153846153,0.3846153846153846,0.4,0.3923076923076923,0.9615384615384615,0.9615384615384615,0.9846153846153846,0.9846153846153846,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8260869565217391,0.8297101449275363,1.0087719298245614,1.0087719298245614,1.0072463768115942,1.0072463768115942,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-DIavgall,lambda=1.0,0.8955223880597015,0.8695652173913043,0.9523809523809523,0.9109730848861284,0.7824441302002184,1.002932551319648,1.002932551319648,1.0017921146953404,0.967741935483871,0.8333333333333334,0.9005376344086022,1.1612903225806452,1.1612903225806452,1.1344086021505375,1.1344086021505375,1.0,0.7857142857142857,0.8928571428571428,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,0.9230769230769231,1.0,0.9615384615384616,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.07692307692307687,0.0,0.038461538461538436,0.0,1.0,1.0769230769230769,1.0769230769230769,0.0,0.2142857142857143,0.10714285714285715,0.0,1.0,0.7857142857142857,0.7857142857142857,0.9473684210526315,1.0,0.9736842105263157,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.42857142857142855,0.21428571428571427,0.0,1.0,0.5714285714285714,0.5714285714285714
Feldman-SVM-DIavgall,lambda=1.0,0.8955223880597015,0.875,0.9259259259259259,0.900462962962963,0.7900284667729668,1.0130718954248368,1.0130718954248368,1.007168458781362,0.9444444444444444,0.8387096774193549,0.8915770609318996,1.126068376068376,1.126068376068376,1.1057347670250897,1.1057347670250897,1.0,0.7727272727272727,0.8863636363636364,1.2941176470588236,1.2941176470588236,1.2272727272727273,1.2272727272727273,0.8888888888888888,1.0,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.0,0.05555555555555558,0.0,1.0,1.1111111111111112,1.1111111111111112,0.0,0.2272727272727273,0.11363636363636365,0.0,1.0,0.7727272727272727,0.7727272727272727,0.9,1.0,0.95,0.9,0.9,0.9,0.9,0.0,0.35714285714285715,0.17857142857142858,0.0,1.0,0.6428571428571428,0.6428571428571428
Feldman-SVM-DIavgall,lambda=1.0,0.8955223880597015,0.8636363636363636,0.9565217391304348,0.9100790513833992,0.7895443261435422,0.9876160990712075,0.9876160990712075,0.9927404718693286,0.9736842105263158,0.7931034482758621,0.883393829401089,1.2276887871853548,1.2276887871853548,1.1805807622504538,1.1805807622504538,1.0,0.7391304347826086,0.8695652173913043,1.3529411764705883,1.3529411764705883,1.2608695652173914,1.2608695652173914,0.9411764705882353,1.0,0.9705882352941176,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.05882352941176472,0.0,0.02941176470588236,0.0,1.0,1.0588235294117647,1.0588235294117647,0.0,0.26086956521739135,0.13043478260869568,0.0,1.0,0.7391304347826086,0.7391304347826086,0.9545454545454546,1.0,0.9772727272727273,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.0,0.5,0.25,0.0,1.0,0.5,0.5
Feldman-SVM-DIavgall,lambda=1.0,0.9253731343283582,1.0,0.782608695652174,0.8913043478260869,0.8383022518659871,1.0110294117647058,1.0110294117647058,1.0080213903743316,0.8529411764705882,1.0,0.9264705882352942,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6428571428571429,1.0,0.8214285714285714,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.3571428571428571,0.0,0.17857142857142855,0.0,1.0,1.3571428571428572,1.3571428571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,0.8,0.8,0.8,0.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-DIavgall,lambda=1.0,0.8059701492537313,0.7142857142857143,0.96,0.8371428571428572,0.6540433146589579,1.0156862745098039,1.0156862745098039,1.0072072072072071,0.9666666666666667,0.6756756756756757,0.8211711711711711,1.4306666666666668,1.4306666666666668,1.290990990990991,1.290990990990991,1.0,0.5862068965517241,0.7931034482758621,1.7058823529411766,1.7058823529411766,1.4137931034482758,1.4137931034482758,0.9411764705882353,1.0,0.9705882352941176,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.05882352941176472,0.0,0.02941176470588236,0.0,1.0,1.0588235294117647,1.0588235294117647,0.0,0.4137931034482759,0.20689655172413796,0.0,1.0,0.5862068965517241,0.5862068965517241,0.9285714285714286,1.0,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0,0.6,0.3,0.0,1.0,0.4,0.4
Feldman-SVM-DIavgall,lambda=1.0,0.9552238805970149,1.0,0.8695652173913043,0.9347826086956521,0.9022533206251409,0.9873737373737373,0.9873737373737373,0.9910873440285205,0.9393939393939394,0.9705882352941176,0.9549910873440286,0.967860422405877,0.967860422405877,0.9688057040998218,0.9688057040998218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8712121212121212,0.9166666666666667,0.9166666666666667,0.9242424242424243,0.9242424242424243,0.16666666666666663,0.09090909090909094,0.12878787878787878,1.8333333333333324,1.8333333333333324,1.0757575757575757,1.0757575757575757,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9130434782608695,0.9583333333333334,0.9356884057971014,0.9527410207939507,0.9527410207939507,0.9547101449275361,0.9547101449275361,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=1.0,0.9104477611940298,0.9459459459459459,0.8666666666666667,0.9063063063063064,0.8192825954601812,0.9787878787878789,0.9787878787878789,0.9875222816399287,0.8787878787878788,0.9411764705882353,0.909982174688057,0.9337121212121212,0.9337121212121212,0.9376114081996435,0.9376114081996435,1.0,0.9090909090909091,0.9545454545454546,1.1,1.1,1.0909090909090908,1.0909090909090908,0.7777777777777778,1.0,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.0,0.1111111111111111,0.0,1.0,1.2222222222222223,1.2222222222222223,0.0,0.09090909090909094,0.04545454545454547,0.0,1.0,0.9090909090909091,0.9090909090909091,0.7894736842105263,1.0,0.8947368421052632,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.0,0.14285714285714285,0.07142857142857142,0.0,1.0,0.8571428571428572,0.8571428571428572
Feldman-SVM-accuracy,lambda=1.0,0.8805970149253731,0.813953488372093,1.0,0.9069767441860466,0.7813226710387136,0.9779286926994906,0.9779286926994906,0.9883512544802867,1.0,0.7777777777777778,0.8888888888888888,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,1.0,0.7037037037037037,0.8518518518518519,1.4210526315789473,1.4210526315789473,1.2962962962962963,1.2962962962962963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2962962962962963,0.14814814814814814,0.0,1.0,0.7037037037037037,0.7037037037037037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.47058823529411764,0.23529411764705882,0.0,1.0,0.5294117647058824,0.5294117647058824
Feldman-SVM-accuracy,lambda=1.0,0.9850746268656716,1.0,0.9615384615384616,0.9807692307692308,0.9688367708983224,0.9815078236130867,0.9815078236130867,0.9882882882882883,0.972972972972973,1.0,0.9864864864864865,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.9666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.06666666666666665,0.0,0.033333333333333326,0.0,1.0,1.0666666666666667,1.0666666666666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9565217391304348,1.0,0.9782608695652174,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=1.0,0.9253731343283582,1.0,0.782608695652174,0.8913043478260869,0.8383022518659871,1.0175438596491226,1.0175438596491226,1.012704174228675,0.9210526315789473,0.9310344827586207,0.926043557168784,0.9892787524366472,0.9892787524366472,0.9900181488203267,0.9900181488203267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,0.8,0.7846153846153847,0.9615384615384616,0.9615384615384616,0.9692307692307692,0.9692307692307692,0.23076923076923073,0.19999999999999996,0.21538461538461534,1.153846153846154,1.153846153846154,1.0307692307692307,1.0307692307692307,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8928571428571429,0.9047619047619048,0.8988095238095238,0.986842105263158,0.986842105263158,0.9880952380952381,0.9880952380952381,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-accuracy,lambda=1.0,0.8955223880597015,0.8695652173913043,0.9523809523809523,0.9109730848861284,0.7824441302002184,1.002932551319648,1.002932551319648,1.0017921146953404,0.967741935483871,0.8333333333333334,0.9005376344086022,1.1612903225806452,1.1612903225806452,1.1344086021505375,1.1344086021505375,1.0,0.7857142857142857,0.8928571428571428,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,0.9230769230769231,1.0,0.9615384615384616,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.07692307692307687,0.0,0.038461538461538436,0.0,1.0,1.0769230769230769,1.0769230769230769,0.0,0.2142857142857143,0.10714285714285715,0.0,1.0,0.7857142857142857,0.7857142857142857,0.9473684210526315,1.0,0.9736842105263157,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.42857142857142855,0.21428571428571427,0.0,1.0,0.5714285714285714,0.5714285714285714
Feldman-SVM-accuracy,lambda=1.0,0.8955223880597015,0.875,0.9259259259259259,0.900462962962963,0.7900284667729668,1.0130718954248368,1.0130718954248368,1.007168458781362,0.9444444444444444,0.8387096774193549,0.8915770609318996,1.126068376068376,1.126068376068376,1.1057347670250897,1.1057347670250897,1.0,0.7727272727272727,0.8863636363636364,1.2941176470588236,1.2941176470588236,1.2272727272727273,1.2272727272727273,0.8888888888888888,1.0,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.0,0.05555555555555558,0.0,1.0,1.1111111111111112,1.1111111111111112,0.0,0.2272727272727273,0.11363636363636365,0.0,1.0,0.7727272727272727,0.7727272727272727,0.9,1.0,0.95,0.9,0.9,0.9,0.9,0.0,0.35714285714285715,0.17857142857142858,0.0,1.0,0.6428571428571428,0.6428571428571428
