algorithm,params,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sex-accuracy,0-accuracy_over_1-accuracy,sex-accuracyRatio,diff:1-accuracyto0-accuracy,sex-accuracyDiff,0-accuracy,1-accuracy,age-accuracy,0-accuracy_over_1-accuracy,age-accuracyRatio,diff:1-accuracyto0-accuracy,age-accuracyDiff,0-accuracy,1-accuracy,sex-age-accuracy,0-accuracy_over_1-1-accuracy,1-accuracy_over_1-1-accuracy,sex-age-accuracyRatio,diff:1-1-accuracyto0-accuracy,diff:1-1-accuracyto1-accuracy,sex-age-accuracyDiff,0-TPR,1-TPR,sex-TPR,0-TPR_over_1-TPR,sex-TPRRatio,diff:1-TPRto0-TPR,sex-TPRDiff,0-TPR,1-TPR,age-TPR,0-TPR_over_1-TPR,age-TPRRatio,diff:1-TPRto0-TPR,age-TPRDiff,0-TPR,1-TPR,sex-age-TPR,0-TPR_over_1-1-TPR,1-TPR_over_1-1-TPR,sex-age-TPRRatio,diff:1-1-TPRto0-TPR,diff:1-1-TPRto1-TPR,sex-age-TPRDiff,0-TNR,1-TNR,sex-TNR,0-TNR_over_1-TNR,sex-TNRRatio,diff:1-TNRto0-TNR,sex-TNRDiff,0-TNR,1-TNR,age-TNR,0-TNR_over_1-TNR,age-TNRRatio,diff:1-TNRto0-TNR,age-TNRDiff,0-TNR,1-TNR,sex-age-TNR,0-TNR_over_1-1-TNR,1-TNR_over_1-1-TNR,sex-age-TNRRatio,diff:1-1-TNRto0-TNR,diff:1-1-TNRto1-TNR,sex-age-TNRDiff,0-FPR,1-FPR,sex-FPR,0-FPR_over_1-FPR,sex-FPRRatio,diff:1-FPRto0-FPR,sex-FPRDiff,0-FPR,1-FPR,age-FPR,0-FPR_over_1-FPR,age-FPRRatio,diff:1-FPRto0-FPR,age-FPRDiff,0-FPR,1-FPR,sex-age-FPR,0-FPR_over_1-1-FPR,1-FPR_over_1-1-FPR,sex-age-FPRRatio,diff:1-1-FPRto0-FPR,diff:1-1-FPRto1-FPR,sex-age-FPRDiff,0-FNR,1-FNR,sex-FNR,0-FNR_over_1-FNR,sex-FNRRatio,diff:1-FNRto0-FNR,sex-FNRDiff,0-FNR,1-FNR,age-FNR,0-FNR_over_1-FNR,age-FNRRatio,diff:1-FNRto0-FNR,age-FNRDiff,0-FNR,1-FNR,sex-age-FNR,0-FNR_over_1-1-FNR,1-FNR_over_1-1-FNR,sex-age-FNRRatio,diff:1-1-FNRto0-FNR,diff:1-1-FNRto1-FNR,sex-age-FNRDiff,0-calibration+,1-calibration+,sex-calibration+,0-calibration+_over_1-calibration+,sex-calibration+Ratio,diff:1-calibration+to0-calibration+,sex-calibration+Diff,0-calibration+,1-calibration+,age-calibration+,0-calibration+_over_1-calibration+,age-calibration+Ratio,diff:1-calibration+to0-calibration+,age-calibration+Diff,0-calibration+,1-calibration+,sex-age-calibration+,0-calibration+_over_1-1-calibration+,1-calibration+_over_1-1-calibration+,sex-age-calibration+Ratio,diff:1-1-calibration+to0-calibration+,diff:1-1-calibration+to1-calibration+,sex-age-calibration+Diff,0-calibration-,1-calibration-,sex-calibration-,0-calibration-_over_1-calibration-,sex-calibration-Ratio,diff:1-calibration-to0-calibration-,sex-calibration-Diff,0-calibration-,1-calibration-,age-calibration-,0-calibration-_over_1-calibration-,age-calibration-Ratio,diff:1-calibration-to0-calibration-,age-calibration-Diff,0-calibration-,1-calibration-,sex-age-calibration-,0-calibration-_over_1-1-calibration-,1-calibration-_over_1-1-calibration-,sex-age-calibration-Ratio,diff:1-1-calibration-to0-calibration-,diff:1-1-calibration-to1-calibration-,sex-age-calibration-Diff
GaussianNB,,0.735735735736,0.757446808511,0.683673469388,0.720560138949,0.415834009447,1.1287089279787588,1.1287089279787588,1.0773434383725569,0.713043478261,0.747706422018,0.73037495014,0.953640970926,0.953640970926,0.965337056243,0.965337056243,0.732142857143,0.736462093863,0.734302475503,0.994135154062,0.994135154062,0.99568076328,0.99568076328,0.721428571429,0.746113989637,0.733771280533,None,None,1.0,None,None,1.0,0.777777777778,0.746753246753,0.762265512266,1.04154589372,1.04154589372,1.03102453102,1.03102453102,0.722222222222,0.763819095477,0.74302065885,0.945540935673,0.945540935673,0.958403126745,0.958403126745,0.757894736842,0.757142857143,0.757518796992,None,None,1.0,None,None,1.0,0.558823529412,0.75,0.654411764706,0.745098039216,0.745098039216,0.808823529412,0.808823529412,0.75,0.666666666667,0.708333333333,1.125,1.125,1.08333333333,1.08333333333,0.644444444444,0.716981132075,0.68071278826,None,None,1.0,None,None,1.0,0.441176470588,0.25,0.345588235294,1.76470588235,1.76470588235,1.19117647059,1.19117647059,0.25,0.333333333333,0.291666666667,0.75,0.75,0.916666666667,0.916666666667,0.355555555556,0.283018867925,0.31928721174,None,None,1.0,None,None,1.0,0.222222222222,0.253246753247,0.237734487734,0.877492877493,0.877492877493,0.968975468975,0.968975468975,0.277777777778,0.236180904523,0.25697934115,1.17612293144,1.17612293144,1.04159687326,1.04159687326,0.242105263158,0.242857142857,0.242481203008,None,None,1.0,None,None,1.0,0.8076923076923077,0.8778625954198473,0.8427774515560775,0.920066889632107,0.920066889632107,0.9298297122724604,0.9298297122724604,0.8387096774193549,0.8539325842696629,0.8463211308445089,0.9821731748726656,0.9821731748726656,0.984777093149692,0.984777093149692,0.8181818181818182,0.8760330578512396,0.8471074380165289,None,None,1.0,None,None,1.0,0.4864864864864865,0.4482758620689655,0.467381174277726,1.0852390852390852,1.0852390852390852,1.038210624417521,1.038210624417521,0.4,0.47474747474747475,0.4373737373737374,0.8425531914893617,0.8425531914893617,0.9252525252525252,0.9252525252525252,0.4423076923076923,0.4722222222222222,0.45726495726495725,None,None,1.0,None,None,1.0
LR,,0.774774774775,0.852813852814,0.598039215686,0.72542653425,0.46024684965,0.9991235758106924,0.9991235758106924,0.9993734335839599,0.752380952381,0.785087719298,0.76873433584,0.958339984038,0.958339984038,0.967293233083,0.967293233083,0.622222222222,0.798611111111,0.710416666667,0.779130434783,0.779130434783,0.823611111111,0.823611111111,0.723577235772,0.804761904762,0.764169570267,None,None,1.0,None,None,1.0,0.855072463768,0.851851851852,0.85346215781,1.00378071834,1.00378071834,1.00322061192,1.00322061192,0.740740740741,0.867647058824,0.804193899782,0.853735091023,0.853735091023,0.873093681917,0.873093681917,0.827160493827,0.866666666667,0.846913580247,None,None,1.0,None,None,1.0,0.555555555556,0.621212121212,0.588383838384,0.894308943089,0.894308943089,0.934343434343,0.934343434343,0.444444444444,0.630952380952,0.537698412698,0.704402515723,0.704402515723,0.813492063492,0.813492063492,0.52380952381,0.65,0.586904761905,None,None,1.0,None,None,1.0,0.444444444444,0.378787878788,0.411616161616,1.17333333333,1.17333333333,1.06565656566,1.06565656566,0.555555555556,0.369047619048,0.462301587302,1.50537634409,1.50537634409,1.18650793651,1.18650793651,0.47619047619,0.35,0.413095238095,None,None,1.0,None,None,1.0,0.144927536232,0.148148148148,0.14653784219,0.978260869565,0.978260869565,0.996779388084,0.996779388084,0.259259259259,0.132352941176,0.195806100218,1.95884773663,1.95884773663,1.12690631808,1.12690631808,0.172839506173,0.133333333333,0.153086419753,None,None,1.0,None,None,1.0,0.7866666666666666,0.8466257668711656,0.8166462167689161,0.9291787439613526,0.9291787439613526,0.940040899795501,0.940040899795501,0.6666666666666666,0.8509615384615384,0.7588141025641025,0.783427495291902,0.783427495291902,0.8157051282051282,0.8157051282051282,0.7701149425287356,0.8609271523178808,0.8155210474233081,None,None,1.0,None,None,1.0,0.3333333333333333,0.36923076923076925,0.35128205128205126,0.9027777777777777,0.9027777777777777,0.964102564102564,0.964102564102564,0.4666666666666667,0.3375,0.40208333333333335,1.382716049382716,1.382716049382716,1.1291666666666667,1.1291666666666667,0.3888888888888889,0.3389830508474576,0.3639359698681732,None,None,1.0,None,None,1.0
LR,,0.735735735736,0.859649122807,0.466666666667,0.663157894737,0.353392543496,0.9960508995173323,0.9960508995173323,0.9970077300307539,0.698113207547,0.753303964758,0.725708586152,0.926735076685,0.926735076685,0.944809242789,0.944809242789,0.673469387755,0.746478873239,0.709974130497,0.9021948402,0.9021948402,0.926990514516,0.926990514516,0.700787401575,0.757281553398,0.729034477486,None,None,1.0,None,None,1.0,0.875,0.853658536585,0.864329268293,1.025,1.025,1.02134146341,1.02134146341,0.757575757576,0.876923076923,0.817249417249,0.863902179692,0.863902179692,0.880652680653,0.880652680653,0.8375,0.871621621622,0.854560810811,None,None,1.0,None,None,1.0,0.428571428571,0.492063492063,0.460317460317,0.870967741935,0.870967741935,0.936507936508,0.936507936508,0.5,0.460674157303,0.480337078652,1.08536585366,1.08536585366,1.0393258427,1.0393258427,0.468085106383,0.465517241379,0.466801173881,None,None,1.0,None,None,1.0,0.571428571429,0.507936507937,0.539682539683,1.125,1.125,1.06349206349,1.06349206349,0.5,0.539325842697,0.519662921348,0.927083333333,0.927083333333,0.960674157303,0.960674157303,0.531914893617,0.534482758621,0.533198826119,None,None,1.0,None,None,1.0,0.125,0.146341463415,0.135670731707,0.854166666667,0.854166666667,0.978658536585,0.978658536585,0.242424242424,0.123076923077,0.182750582751,1.9696969697,1.9696969697,1.11934731935,1.11934731935,0.1625,0.128378378378,0.145439189189,None,None,1.0,None,None,1.0,0.7,0.813953488372093,0.7569767441860464,0.86,0.86,0.8860465116279069,0.8860465116279069,0.7575757575757576,0.7808219178082192,0.7691988376919884,0.9702286018075491,0.9702286018075491,0.9767538397675384,0.9767538397675384,0.7282608695652174,0.80625,0.7672554347826087,None,None,1.0,None,None,1.0,0.3076923076923077,0.43636363636363634,0.372027972027972,0.7051282051282052,0.7051282051282052,0.8713286713286714,0.8713286713286714,0.5,0.36923076923076925,0.4346153846153846,1.3541666666666665,1.3541666666666665,1.1307692307692307,1.1307692307692307,0.37142857142857144,0.41304347826086957,0.39223602484472053,None,None,1.0,None,None,1.0
LR,,0.738738738739,0.872340425532,0.418367346939,0.645353886235,0.323462390898,0.9885507162994074,0.9885507162994074,0.9909635818726727,0.659340659341,0.768595041322,0.713967850331,0.857851825594,0.857851825594,0.890745618018,0.890745618018,0.609756097561,0.756849315068,0.683302706315,0.805650590443,0.805650590443,0.852906782492,0.852906782492,0.649122807018,0.785388127854,0.717255467436,None,None,1.0,None,None,1.0,0.857142857143,0.877094972067,0.867118914605,0.977252047316,0.977252047316,0.980047885076,0.980047885076,0.739130434783,0.88679245283,0.812961443806,0.833487511563,0.833487511563,0.852337981952,0.852337981952,0.828571428571,0.890909090909,0.85974025974,None,None,1.0,None,None,1.0,0.342857142857,0.460317460317,0.401587301587,0.744827586207,0.744827586207,0.88253968254,0.88253968254,0.444444444444,0.4125,0.428472222222,1.07744107744,1.07744107744,1.03194444444,1.03194444444,0.363636363636,0.462962962963,0.4132996633,None,None,1.0,None,None,1.0,0.657142857143,0.539682539683,0.598412698413,1.21764705882,1.21764705882,1.11746031746,1.11746031746,0.555555555556,0.5875,0.571527777778,0.945626477541,0.945626477541,0.968055555556,0.968055555556,0.636363636364,0.537037037037,0.5867003367,None,None,1.0,None,None,1.0,0.142857142857,0.122905027933,0.132881085395,1.16233766234,1.16233766234,1.01995211492,1.01995211492,0.260869565217,0.11320754717,0.187038556194,2.30434782609,2.30434782609,1.14766201805,1.14766201805,0.171428571429,0.109090909091,0.14025974026,None,None,1.0,None,None,1.0,0.676056338028169,0.8219895287958116,0.7490229334119902,0.8224634430788552,0.8224634430788552,0.8540668092323574,0.8540668092323574,0.6296296296296297,0.8,0.7148148148148148,0.787037037037037,0.787037037037037,0.8296296296296296,0.8296296296296296,0.6744186046511628,0.8352272727272727,0.7548229386892178,None,None,1.0,None,None,1.0,0.4,0.43137254901960786,0.41568627450980394,0.9272727272727272,0.9272727272727272,0.9686274509803922,0.9686274509803922,0.42857142857142855,0.42105263157894735,0.424812030075188,1.0178571428571428,1.0178571428571428,1.0075187969924813,1.0075187969924813,0.42857142857142855,0.4186046511627907,0.42358803986710963,None,None,1.0,None,None,1.0
LR,,0.720720720721,0.869955156951,0.418181818182,0.644068487566,0.324419747583,1.0076597131681877,1.0076597131681877,1.005920389654014,0.682692307692,0.737991266376,0.710341787034,0.92506827492,0.92506827492,0.944701041317,0.944701041317,0.588235294118,0.744680851064,0.666458072591,0.789915966387,0.789915966387,0.843554443054,0.843554443054,0.651515151515,0.766169154229,0.708842152872,None,None,1.0,None,None,1.0,0.9,0.858895705521,0.879447852761,1.04785714286,1.04785714286,1.04110429448,1.04110429448,0.730769230769,0.888324873096,0.809547051933,0.822637362637,0.822637362637,0.842444357673,0.842444357673,0.84,0.885135135135,0.862567567568,None,None,1.0,None,None,1.0,0.386363636364,0.439393939394,0.412878787879,0.879310344828,0.879310344828,0.94696969697,0.94696969697,0.44,0.411764705882,0.425882352941,1.06857142857,1.06857142857,1.02823529412,1.02823529412,0.40350877193,0.433962264151,0.41873551804,None,None,1.0,None,None,1.0,0.613636363636,0.560606060606,0.587121212121,1.09459459459,1.09459459459,1.05303030303,1.05303030303,0.56,0.588235294118,0.574117647059,0.952,0.952,0.971764705882,0.971764705882,0.59649122807,0.566037735849,0.58126448196,None,None,1.0,None,None,1.0,0.1,0.141104294479,0.120552147239,0.708695652174,0.708695652174,0.958895705521,0.958895705521,0.269230769231,0.111675126904,0.190452948067,2.41083916084,2.41083916084,1.15755564233,1.15755564233,0.16,0.114864864865,0.137432432432,None,None,1.0,None,None,1.0,0.6666666666666666,0.7909604519774012,0.728813559322034,0.8428571428571427,0.8428571428571427,0.8757062146892655,0.8757062146892655,0.5757575757575758,0.7777777777777778,0.6767676767676768,0.7402597402597403,0.7402597402597403,0.797979797979798,0.797979797979798,0.6494845360824743,0.8136645962732919,0.7315745661778831,None,None,1.0,None,None,1.0,0.2608695652173913,0.4423076923076923,0.3515886287625418,0.5897920604914934,0.5897920604914934,0.8185618729096991,0.8185618729096991,0.3888888888888889,0.38596491228070173,0.38742690058479534,1.0075757575757576,1.0075757575757576,1.0029239766081872,1.0029239766081872,0.34285714285714286,0.425,0.3839285714285714,None,None,1.0,None,None,1.0
LR,,0.771771771772,0.879166666667,0.494623655914,0.68689516129,0.401452959411,0.8819965081647324,0.8819965081647324,0.9049706393185013,0.710280373832,0.800884955752,0.755582664792,0.88686941705,0.88686941705,0.90939541808,0.90939541808,0.62962962963,0.799283154122,0.714456391876,0.787742899851,0.787742899851,0.830346475508,0.830346475508,0.697674418605,0.81862745098,0.758150934793,None,None,1.0,None,None,1.0,0.835820895522,0.895953757225,0.865887326374,0.93288396726,0.93288396726,0.939867138297,0.939867138297,0.7,0.904761904762,0.802380952381,0.773684210526,0.773684210526,0.795238095238,0.795238095238,0.8125,0.9125,0.8625,None,None,1.0,None,None,1.0,0.5,0.490566037736,0.495283018868,1.01923076923,1.01923076923,1.00943396226,1.00943396226,0.541666666667,0.478260869565,0.509963768116,1.13257575758,1.13257575758,1.0634057971,1.0634057971,0.510204081633,0.477272727273,0.493738404453,None,None,1.0,None,None,1.0,0.5,0.509433962264,0.504716981132,0.981481481481,0.981481481481,0.990566037736,0.990566037736,0.458333333333,0.521739130435,0.490036231884,0.878472222222,0.878472222222,0.936594202899,0.936594202899,0.489795918367,0.522727272727,0.506261595547,None,None,1.0,None,None,1.0,0.164179104478,0.104046242775,0.134112673626,1.57794361526,1.57794361526,1.0601328617,1.0601328617,0.3,0.0952380952381,0.197619047619,3.15,3.15,1.20476190476,1.20476190476,0.1875,0.0875,0.1375,None,None,1.0,None,None,1.0,0.7368421052631579,0.8516483516483516,0.7942452284557547,0.865195246179966,0.865195246179966,0.8851937536148062,0.8851937536148062,0.65625,0.8407079646017699,0.7484789823008849,0.7805921052631579,0.7805921052631579,0.8155420353982301,0.8155420353982301,0.7303370786516854,0.863905325443787,0.7971212020477362,None,None,1.0,None,None,1.0,0.3548387096774194,0.4090909090909091,0.3819648093841642,0.8673835125448028,0.8673835125448028,0.9457478005865103,0.9457478005865103,0.4090909090909091,0.37735849056603776,0.3932246998284734,1.084090909090909,1.084090909090909,1.0317324185248713,1.0317324185248713,0.375,0.4,0.3875,None,None,1.0,None,None,1.0
LR,,0.783783783784,0.902222222222,0.537037037037,0.71962962963,0.481303264766,0.8342245989304812,0.8342245989304812,0.8675213675213674,0.808080808081,0.773504273504,0.790792540793,1.0447011552,1.0447011552,1.03457653458,1.03457653458,0.627906976744,0.806896551724,0.717401764234,0.778175313059,0.778175313059,0.82101042502,0.82101042502,0.787610619469,0.781818181818,0.784714400644,None,None,1.0,None,None,1.0,0.898305084746,0.903614457831,0.900959771289,0.994124293785,0.994124293785,0.994690626914,0.994690626914,0.8,0.912195121951,0.856097560976,0.877005347594,0.877005347594,0.887804878049,0.887804878049,0.897058823529,0.904458598726,0.900758711128,None,None,1.0,None,None,1.0,0.675,0.455882352941,0.565441176471,1.48064516129,1.48064516129,1.21911764706,1.21911764706,0.478260869565,0.552941176471,0.515601023018,0.86493987049,0.86493987049,0.925319693095,0.925319693095,0.622222222222,0.47619047619,0.549206349206,None,None,1.0,None,None,1.0,0.325,0.544117647059,0.434558823529,0.597297297297,0.597297297297,0.780882352941,0.780882352941,0.521739130435,0.447058823529,0.484398976982,1.16704805492,1.16704805492,1.07468030691,1.07468030691,0.377777777778,0.52380952381,0.450793650794,None,None,1.0,None,None,1.0,0.101694915254,0.0963855421687,0.0990402287115,1.05508474576,1.05508474576,1.00530937309,1.00530937309,0.2,0.0878048780488,0.143902439024,2.27777777778,2.27777777778,1.11219512195,1.11219512195,0.102941176471,0.0955414012739,0.0992412888722,None,None,1.0,None,None,1.0,0.803030303030303,0.8021390374331551,0.802584670231729,1.001111111111111,1.001111111111111,1.000891265597148,1.000891265597148,0.5714285714285714,0.8311111111111111,0.7012698412698413,0.6875477463712757,0.6875477463712757,0.7403174603174603,0.7403174603174603,0.782051282051282,0.8114285714285714,0.7967399267399267,None,None,1.0,None,None,1.0,0.18181818181818182,0.3404255319148936,0.2611218568665377,0.5340909090909092,0.5340909090909092,0.8413926499032882,0.8413926499032882,0.26666666666666666,0.27692307692307694,0.27179487179487183,0.9629629629629629,0.9629629629629629,0.9897435897435898,0.9897435897435898,0.2,0.3333333333333333,0.26666666666666666,None,None,1.0,None,None,1.0
LR,,0.756756756757,0.852320675105,0.520833333333,0.686577004219,0.38767035991,0.9545909293019119,0.9545909293019119,0.9656953308700034,0.701923076923,0.781659388646,0.741791232785,0.897990975505,0.897990975505,0.920263688277,0.920263688277,0.553191489362,0.79020979021,0.671700639786,0.700056486537,0.700056486537,0.762981699152,0.762981699152,0.68,0.802884615385,0.741442307692,None,None,1.0,None,None,1.0,0.814285714286,0.868263473054,0.84127459367,0.937832512315,0.937832512315,0.946022241232,0.946022241232,0.653846153846,0.876777251185,0.765311702515,0.745738045738,0.745738045738,0.777068902661,0.777068902661,0.795180722892,0.883116883117,0.839148803004,None,None,1.0,None,None,1.0,0.470588235294,0.548387096774,0.509487666034,0.858131487889,0.858131487889,0.92220113852,0.92220113852,0.428571428571,0.546666666667,0.487619047619,0.783972125436,0.783972125436,0.881904761905,0.881904761905,0.452380952381,0.574074074074,0.513227513228,None,None,1.0,None,None,1.0,0.529411764706,0.451612903226,0.490512333966,1.17226890756,1.17226890756,1.07779886148,1.07779886148,0.571428571429,0.453333333333,0.512380952381,1.26050420168,1.26050420168,1.1180952381,1.1180952381,0.547619047619,0.425925925926,0.486772486772,None,None,1.0,None,None,1.0,0.185714285714,0.131736526946,0.15872540633,1.40974025974,1.40974025974,1.05397775877,1.05397775877,0.346153846154,0.123222748815,0.234688297485,2.80917159763,2.80917159763,1.22293109734,1.22293109734,0.204819277108,0.116883116883,0.160851196996,None,None,1.0,None,None,1.0,0.76,0.838150289017341,0.7990751445086706,0.9067586206896552,0.9067586206896552,0.921849710982659,0.921849710982659,0.5862068965517241,0.8447488584474886,0.7154778774996063,0.693942218080149,0.693942218080149,0.7414580381042355,0.7414580381042355,0.7415730337078652,0.8553459119496856,0.7984594728287754,None,None,1.0,None,None,1.0,0.4482758620689655,0.39285714285714285,0.42056650246305416,1.141065830721003,1.141065830721003,1.0554187192118227,1.0554187192118227,0.5,0.3880597014925373,0.44402985074626866,1.2884615384615383,1.2884615384615383,1.1119402985074627,1.1119402985074627,0.4722222222222222,0.3673469387755102,0.41978458049886624,None,None,1.0,None,None,1.0
LR,,0.702702702703,0.859649122807,0.361904761905,0.610776942356,0.252647234114,0.970186594391744,0.970186594391744,0.9762280774665448,0.707547169811,0.700440528634,0.703993849223,1.01014595942,1.01014595942,1.00710664118,1.00710664118,0.583333333333,0.722807017544,0.653070175439,0.807038834951,0.807038834951,0.860526315789,0.860526315789,0.674603174603,0.719806763285,0.697204968944,None,None,1.0,None,None,1.0,0.880597014925,0.850931677019,0.865764345972,1.03486218542,1.03486218542,1.02966533791,1.02966533791,0.758620689655,0.874371859296,0.816496274476,0.86761791518,0.86761791518,0.884248830359,0.884248830359,0.8375,0.871621621622,0.854560810811,None,None,1.0,None,None,1.0,0.410256410256,0.333333333333,0.371794871795,1.23076923077,1.23076923077,1.07692307692,1.07692307692,0.315789473684,0.372093023256,0.34394124847,0.848684210526,0.848684210526,0.943696450428,0.943696450428,0.391304347826,0.338983050847,0.365143699337,None,None,1.0,None,None,1.0,0.589743589744,0.666666666667,0.628205128205,0.884615384615,0.884615384615,0.923076923077,0.923076923077,0.684210526316,0.627906976744,0.65605875153,1.08966861598,1.08966861598,1.05630354957,1.05630354957,0.608695652174,0.661016949153,0.634856300663,None,None,1.0,None,None,1.0,0.119402985075,0.149068322981,0.134235654028,0.800995024876,0.800995024876,0.970334662093,0.970334662093,0.241379310345,0.125628140704,0.183503725524,1.92137931034,1.92137931034,1.11575116964,1.11575116964,0.1625,0.128378378378,0.145439189189,None,None,1.0,None,None,1.0,0.7195121951219512,0.7569060773480663,0.7382091362350087,0.9505964037742567,0.9505964037742567,0.9626061177738849,0.9626061177738849,0.6285714285714286,0.7631578947368421,0.6958646616541353,0.8236453201970443,0.8236453201970443,0.8654135338345864,0.8654135338345864,0.7052631578947368,0.7678571428571429,0.7365601503759398,None,None,1.0,None,None,1.0,0.3333333333333333,0.5217391304347826,0.427536231884058,0.6388888888888888,0.6388888888888888,0.8115942028985508,0.8115942028985508,0.5384615384615384,0.43859649122807015,0.48852901484480427,1.2276923076923076,1.2276923076923076,1.0998650472334683,1.0998650472334683,0.41935483870967744,0.48717948717948717,0.4532671629445823,None,None,1.0,None,None,1.0
LR,,0.738738738739,0.863829787234,0.438775510204,0.651302648719,0.330128494117,0.8862799263351749,0.8862799263351749,0.9085185185185185,0.712962962963,0.751111111111,0.732037037037,0.949211045365,0.949211045365,0.961851851852,0.961851851852,0.566037735849,0.771428571429,0.668733153639,0.733752620545,0.733752620545,0.79460916442,0.79460916442,0.674242424242,0.781094527363,0.727668475803,None,None,1.0,None,None,1.0,0.870967741935,0.861271676301,0.866119709118,1.01125784802,1.01125784802,1.00969606563,1.00969606563,0.7,0.887804878049,0.793902439024,0.788461538462,0.788461538462,0.812195121951,0.812195121951,0.8125,0.890322580645,0.851411290323,None,None,1.0,None,None,1.0,0.5,0.384615384615,0.442307692308,1.3,1.3,1.11538461538,1.11538461538,0.391304347826,0.453333333333,0.42231884058,0.863171355499,0.863171355499,0.937971014493,0.937971014493,0.461538461538,0.413043478261,0.4372909699,None,None,1.0,None,None,1.0,0.5,0.615384615385,0.557692307692,0.8125,0.8125,0.884615384615,0.884615384615,0.608695652174,0.546666666667,0.57768115942,1.11346765642,1.11346765642,1.06202898551,1.06202898551,0.538461538462,0.586956521739,0.5627090301,None,None,1.0,None,None,1.0,0.129032258065,0.138728323699,0.133880290882,0.930107526882,0.930107526882,0.990303934365,0.990303934365,0.3,0.112195121951,0.206097560976,2.67391304348,2.67391304348,1.18780487805,1.18780487805,0.1875,0.109677419355,0.148588709677,None,None,1.0,None,None,1.0,0.7012987012987013,0.8232044198895028,0.762251560594102,0.8519131874836573,0.8519131874836573,0.8780942814091985,0.8780942814091985,0.6,0.8161434977578476,0.7080717488789238,0.7351648351648351,0.7351648351648351,0.7838565022421524,0.7838565022421524,0.6989247311827957,0.8363636363636363,0.767644183773216,None,None,1.0,None,None,1.0,0.25806451612903225,0.5454545454545454,0.40175953079178883,0.4731182795698925,0.4731182795698925,0.7126099706744868,0.7126099706744868,0.5,0.40350877192982454,0.45175438596491224,1.2391304347826089,1.2391304347826089,1.0964912280701755,1.0964912280701755,0.38461538461538464,0.4722222222222222,0.42841880341880345,None,None,1.0,None,None,1.0
LR,,0.780780780781,0.914893617021,0.459183673469,0.687038645245,0.43011465227,1.024087956021989,1.024087956021989,1.0192261667331473,0.765217391304,0.788990825688,0.777104108496,0.969868554095,0.969868554095,0.976226565616,0.976226565616,0.678571428571,0.801444043321,0.740007735946,0.846685971686,0.846685971686,0.87712738525,0.87712738525,0.728571428571,0.818652849741,0.773612139156,None,None,1.0,None,None,1.0,0.913580246914,0.915584415584,0.914582331249,0.997811049821,0.997811049821,0.997995831329,0.997995831329,0.833333333333,0.929648241206,0.88149078727,0.896396396396,0.896396396396,0.903685092127,0.903685092127,0.884210526316,0.935714285714,0.909962406015,None,None,1.0,None,None,1.0,0.411764705882,0.484375,0.448069852941,0.85009487666,0.85009487666,0.927389705882,0.927389705882,0.4,0.474358974359,0.437179487179,0.843243243243,0.843243243243,0.925641025641,0.925641025641,0.4,0.509433962264,0.454716981132,None,None,1.0,None,None,1.0,0.588235294118,0.515625,0.551930147059,1.14081996435,1.14081996435,1.07261029412,1.07261029412,0.6,0.525641025641,0.562820512821,1.14146341463,1.14146341463,1.07435897436,1.07435897436,0.6,0.490566037736,0.545283018868,None,None,1.0,None,None,1.0,0.0864197530864,0.0844155844156,0.085417668751,1.02374169041,1.02374169041,1.00200416867,1.00200416867,0.166666666667,0.070351758794,0.11850921273,2.36904761905,2.36904761905,1.09631490787,1.09631490787,0.115789473684,0.0642857142857,0.090037593985,None,None,1.0,None,None,1.0,0.7872340425531915,0.8103448275862069,0.7987894350696991,0.9714803078315981,0.9714803078315981,0.9768892149669847,0.9768892149669847,0.7142857142857143,0.8185840707964602,0.7664348925410873,0.8725868725868725,0.8725868725868725,0.8957016434892541,0.8957016434892541,0.7567567567567568,0.8343949044585988,0.7955758306076778,None,None,1.0,None,None,1.0,0.3333333333333333,0.29545454545454547,0.3143939393939394,1.1282051282051282,1.1282051282051282,1.0378787878787878,1.0378787878787878,0.42857142857142855,0.27450980392156865,0.35154061624649857,1.5612244897959182,1.5612244897959182,1.1540616246498598,1.1540616246498598,0.3793103448275862,0.25,0.3146551724137931,None,None,1.0,None,None,1.0
